solution_id,SOURCE_ID,pf,pf_error,p1_o,p1_o_error,epoch_g,epoch_g_error,epoch_bp,epoch_bp_error,epoch_rp,epoch_rp_error,epoch_rv,epoch_rv_error,int_average_g,int_average_g_error,int_average_bp,int_average_bp_error,int_average_rp,int_average_rp_error,average_rv,average_rv_error,peak_to_peak_g,peak_to_peak_g_error,peak_to_peak_bp,peak_to_peak_bp_error,peak_to_peak_rp,peak_to_peak_rp_error,peak_to_peak_rv,peak_to_peak_rv_error,metallicity,metallicity_error,r21_g,r21_g_error,r31_g,r31_g_error,phi21_g,phi21_g_error,phi31_g,phi31_g_error,num_clean_epochs_g,num_clean_epochs_bp,num_clean_epochs_rp,num_clean_epochs_rv,zp_mag_g,zp_mag_bp,zp_mag_rp,num_harmonics_for_p1_g,num_harmonics_for_p1_bp,num_harmonics_for_p1_rp,num_harmonics_for_p1_rv,reference_time_g,reference_time_bp,reference_time_rp,reference_time_rv,fund_freq1,fund_freq1_error,fund_freq2,fund_freq2_error,fund_freq1_harmonic_ampl_g,fund_freq1_harmonic_ampl_g_error,fund_freq1_harmonic_phase_g,fund_freq1_harmonic_phase_g_error,fund_freq1_harmonic_ampl_bp,fund_freq1_harmonic_ampl_bp_error,fund_freq1_harmonic_phase_bp,fund_freq1_harmonic_phase_bp_error,fund_freq1_harmonic_ampl_rp,fund_freq1_harmonic_ampl_rp_error,fund_freq1_harmonic_phase_rp,fund_freq1_harmonic_phase_rp_error,fund_freq1_harmonic_ampl_rv,fund_freq1_harmonic_ampl_rv_error,fund_freq1_harmonic_phase_rv,fund_freq1_harmonic_phase_rv_error,best_classification,g_absorption,g_absorption_error
375316653866487565,5712911892215220352,0.5221313128400203,1.5273903e-05,,,1761.011735219963,2.1600561e-05,1815.3709547784356,3.3583317e-05,1793.9665387432103,4.3847525e-05,,,18.355452,0.014840953,18.680464,0.034038287,17.872543,0.03234485,,,0.89461774,0.046996117,0.62607604,0.1005352,0.47749496,0.090576775,,,-0.8106572,0.9132593,0.4549645,0.07747155,0.28881094,0.07848301,4.3043375,0.25067252,2.1580248,0.50999784,45,38,41,,18.387474,18.701908,17.884975,3,1,1,,1762.5608988251593,1816.8022295014378,1795.2974438710714,,1.915227023180656,5.602612e-05,,,"[0.3338525891304016 0.1518910825252533 0.0964202806353569 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.016519203782081604 0.024931497871875763 0.02892126888036728 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[2.3918259143829346 2.8048040866851807 3.0503172874450684 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.12045632302761078 0.22311881184577942 0.4412447512149811 -- -- -- -- --
 -- -- -- -- -- -- -- --]",[0.3130381107330322 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.029336076229810715 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[1.5134698152542114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0]",[0.28703683614730835 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.23874758183956146 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.0443439818918705 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[0.30882206559181213 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0]",[0.40689560770988464 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],,,,,RRab,0.47811368,0.15454078
375316653866487565,5712952471067022208,0.7616425218806876,0.00013347052,,,1760.965704539042,0.00018875582,1760.972510234537,0.0002564625,1760.7015302344057,0.00041327658,,,19.179781,0.018878495,19.313492,0.047170334,18.673878,0.04527807,,,0.29850778,0.0379713,0.28529808,0.116065234,0.19692978,0.14100386,,,,,1.3065481,0.9326631,,,3.7653596,0.97182906,,,44,42,41,,19.182076,19.316835,18.6752,2,1,1,,1762.56058397986,1762.5608989131651,1762.5609850972453,,1.3129519049576535,0.00023008218,,,"[0.0753592848777771 0.09846053272485733 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.05540451034903526 0.06808153539896011 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[3.471665620803833 4.4255051612854 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0]","[0.5160993933677673 1.6213384866714478 -- -- -- -- -- -- -- -- -- -- -- --
 -- --]",[0.1426490694284439 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.06454303115606308 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[3.6762044429779053 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0]",[0.6775733232498169 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.09846489131450653 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.060125455260276794 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[5.906108379364014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]",[0.840498685836792 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],,,,,RRab,0.3311407,0.17507006
375316653866487565,5713037266597884672,0.610445838317227,2.9879036e-06,,,1793.273031713672,4.2255338e-06,1793.2764426412696,2.3989181e-05,1793.2868988066457,1.38854e-05,,,17.289507,0.0045333235,17.615494,0.0102855535,16.796494,0.0076790913,,,0.52002406,0.02611273,0.644831,0.056251474,0.39747745,0.0220225,,,-0.29677257,0.29964903,0.45496193,0.03634225,0.24731119,0.039151993,4.359148,0.100738205,2.8464637,0.18939158,48,45,42,,17.300032,17.631916,16.802315,3,3,3,,1794.972512927547,1794.9728274497586,1794.9729157771415,,1.6381469693636204,8.018115e-06,,,"[0.1951206624507904 0.08877246826887131 0.048255521804094315 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.006125048268586397 0.0077748834155499935 0.007213329430669546 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[1.1594339609146118 0.3948305547237396 0.04158026725053787 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.04012790694832802 0.09832151234149933 0.19178752601146698 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.23136062920093536 0.10548274964094162 0.08689931780099869 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.013517682440578938 0.014107304625213146 0.012518896721303463 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[1.2107065916061401 0.0939350500702858 5.996026039123535 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.08065761625766754 0.14541904628276825 0.16801999509334564 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.14929911494255066 0.06716253608465195 0.04172641038894653 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.009972549974918365 0.011085030622780323 0.010309353470802307 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[0.829634964466095 0.057995233684778214 6.27949333190918 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.07376266270875931 0.1655755192041397 0.35482683777809143 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,0.39737552,0.06142676
375316653866487565,5902294729946019712,0.4893713948556297,2.2432193e-06,,,1703.6203055023375,3.1723914e-06,1703.6220722678295,1.3569969e-05,1703.6309928361889,2.9218212e-05,,,16.109577,0.009887363,16.601126,0.027200544,15.456796,0.01851251,,,1.2157158,0.05580981,1.2506746,0.26094535,0.70263153,0.0664853,,,-1.2545981,0.30374745,0.4841004,0.044235542,0.4096563,0.07104296,3.9150336,0.070982486,1.7511371,0.10928875,45,43,45,,16.160402,16.658478,15.478392,6,4,3,,1704.7076887417068,1704.7080030513578,1704.7080921006118,,2.043437786744793,9.366872e-06,,,"[0.3667479455471039 0.1775428205728531 0.15024060010910034
 0.10510122030973434 0.07991137355566025 0.04194815084338188 -- -- -- --
 -- -- -- -- -- --]","[0.01135719008743763 0.012929614633321762 0.023534271866083145
 0.015308794565498829 0.01058841124176979 0.0143216447904706 -- -- -- --
 -- -- -- -- -- --]","[3.8866896629333496 5.4052276611328125 0.8448355793952942
 2.568904161453247 4.369083404541016 0.008537055924534798 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0]","[0.031349245458841324 0.08769580721855164 0.08821307867765427
 0.15671306848526 0.28658178448677063 0.289446622133255 -- -- -- -- -- --
 -- -- -- --]","[0.3858509659767151 0.226162850856781 0.1441839635372162
 0.11596832424402237 -- -- -- -- -- -- -- -- -- -- -- --]","[0.019922183826565742 0.04303060844540596 0.05294403061270714
 0.056765224784612656 -- -- -- -- -- -- -- -- -- -- -- --]","[3.969494104385376 5.596811294555664 1.1261883974075317 2.972761392593384
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.10450064390897751 0.17136108875274658 0.16808052361011505
 0.5278714895248413 -- -- -- -- -- -- -- -- -- -- -- --]","[0.278672456741333 0.10272165387868881 0.08861637860536575 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.014821753837168217 0.014566222205758095 0.0401960127055645 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[3.913513660430908 5.700424671173096 1.139274001121521 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.12943346798419952 0.2292519062757492 0.569894552230835 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,1.2035245,0.10236142
375316653866487565,5902298818754948608,0.5355592291183362,3.7566308e-06,,,1703.2344137472876,5.3126782e-06,1703.2406163234018,5.3184567e-06,1703.245524946068,1.625966e-05,,,15.491386,0.004915275,15.968057,0.0075026164,14.812931,0.006452509,,,0.5700152,0.0139016295,0.68952405,0.027716802,0.44903845,0.020238096,,,-0.23767324,0.22304094,0.48558182,0.018968105,0.27696526,0.017498832,4.385972,0.029998003,2.6948822,0.06561764,44,41,41,,15.5040655,15.987826,14.8200245,5,3,3,,1704.707737186592,1704.7080515373423,1704.7081404160988,,1.8672071091861284,1.3097352e-05,,,"[0.20754490792751312 0.10078003257513046 0.057482730597257614
 0.0218362957239151 0.011343678459525108 -- -- -- -- -- -- -- -- -- -- --]","[0.0036025596782565117 0.0036019831895828247 0.004524128045886755
 0.0038126290310174227 0.003705297363922 -- -- -- -- -- -- -- -- -- -- --]","[0.8117720484733582 6.00951623916626 5.1301984786987305 4.218050956726074
 3.3394720554351807 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.07518061250448227 0.1273861676454544 0.17499405145645142
 0.2577054500579834 0.34813448786735535 -- -- -- -- -- -- -- -- -- -- --]","[0.2631387412548065 0.12217336893081665 0.05101894214749336 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.009726165793836117 0.009040922857820988 0.009303715080022812 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[0.9420181512832642 6.213397979736328 5.4800238609313965 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.06160673126578331 0.11505521088838577 0.17293515801429749 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.15713389217853546 0.08478830009698868 0.0442223846912384 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.007073875050991774 0.00816708616912365 0.009161829017102718 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.6765676736831665 5.958312511444092 5.601202011108398 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.12721581757068634 0.23618057370185852 0.47070908546447754 -- -- -- --
 -- -- -- -- -- -- -- -- --]",,,,,RRab,1.1601723,0.060725313
375316653866487565,5902307580488738304,0.5893508019399855,2.373297e-06,,,1703.1852606544128,3.3563488e-06,1703.2097501262408,2.482358e-05,1703.1862336350976,7.656145e-06,,,17.05056,0.006444386,17.47935,0.035564452,16.444672,0.009362364,,,0.9387927,0.043006167,0.7595629,0.14545721,0.68023294,0.069042414,,,-1.4909192,0.31994507,0.55721205,0.02455138,0.36345237,0.02758491,4.086032,0.05008569,2.0419123,0.10457385,45,41,42,,17.081995,17.509384,16.46165,5,2,4,,1704.781811976868,1704.782126903622,1704.7822127946522,,1.6967822843513016,6.8328886e-06,,,"[0.2963270843029022 0.1651170253753662 0.10770078748464584
 0.06924277544021606 0.035465385764837265 -- -- -- -- -- -- -- -- -- -- --]","[0.008158326148986816 0.008456825278699398 0.010395738296210766
 0.007357632741332054 0.007701769005507231 -- -- -- -- -- -- -- -- -- --
 --]","[0.6315134167671204 5.349059104919434 3.936452627182007 2.823065757751465
 1.160430908203125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.03848233073949814 0.049218617379665375 0.09028066694736481
 0.11436626315116882 0.20181851089000702 -- -- -- -- -- -- -- -- -- -- --]","[0.3408968448638916 0.11234354972839355 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]",[0.032824382185935974 0.0 -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[0.8555648326873779 5.552703857421875 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]",[0.28646236658096313 0.0 -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[0.23225271701812744 0.11234650760889053 0.08039592206478119
 0.04257078468799591 -- -- -- -- -- -- -- -- -- -- -- --]","[0.010400612838566303 0.013640866614878178 0.015156147070229053
 0.01277624350041151 -- -- -- -- -- -- -- -- -- -- -- --]","[0.6470338106155396 5.407813549041748 4.289538383483887 2.9625535011291504
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.053412433713674545 0.10585114359855652 0.15123356878757477
 0.27484387159347534 -- -- -- -- -- -- -- -- -- -- -- --]",,,,,RRab,0.9024521,0.06507984
375316653866487565,5902330395356226560,0.5923490999404215,1.889992e-05,,,1703.112516371284,2.6728523e-05,1703.108067869942,3.497398e-05,1703.1153161155778,1.6745655e-05,,,15.971754,0.0108957235,16.430698,0.026070198,15.281024,0.007982591,,,0.533329,0.050082132,0.5732591,0.047902115,0.4848777,0.03860569,,,-0.884005,0.4806437,0.4336111,0.06584697,0.33256307,0.06485947,4.3056335,0.19136879,2.3721466,0.2586304,44,40,41,,15.982694,16.442951,15.289389,3,2,3,,1704.7817561349163,1704.7820922945248,1704.7821773210296,,1.6881936683968626,5.3864733e-05,,,"[0.1963038295507431 0.08511952310800552 0.0652834102511406 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.01581762731075287 0.015746917575597763 0.013209681026637554 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[1.4102236032485962 0.8428954482078552 0.31963202357292175 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.11983189731836319 0.33454713225364685 0.38571104407310486 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.20294716954231262 0.12745286524295807 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.025736093521118164 0.038415443152189255 -- -- -- -- -- -- -- -- -- --
 -- -- -- --]","[1.5007966756820679 1.3764499425888062 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.17001883685588837 0.505750834941864 -- -- -- -- -- -- -- -- -- -- -- --
 -- --]","[0.16927826404571533 0.08533836156129837 0.05699808895587921 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.014190848916769028 0.013379999436438084 0.013097300194203854 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[1.3391361236572266 0.8751522898674011 0.16496913135051727 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.09737226366996765 0.2358320653438568 0.30988121032714844 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,1.1669683,0.08471581
375316653866487565,5902336885020545280,0.612653295654318,3.472819e-06,,,1702.7432725199048,4.9113073e-06,1702.7490849251717,1.8582332e-05,1702.746672876067,1.8855315e-05,,,17.838398,0.0017536491,18.296663,0.016316412,17.113943,0.007830795,,,0.5426233,0.011598472,0.66564924,0.046132043,0.38910943,0.02576941,,,-0.82510835,0.24384557,0.48850027,0.02160485,0.3078933,0.01573276,4.210148,0.051234633,2.4681478,0.072182305,53,50,45,,17.848524,18.314173,17.119036,4,3,3,,1704.53160748992,1704.531921671696,1704.5320111489752,,1.6322445453133374,9.252361e-06,,,"[0.19009530544281006 0.092861607670784 0.058529071509838104
 0.0289312694221735 -- -- -- -- -- -- -- -- -- -- -- --]","[0.003475789213553071 0.003741143038496375 0.0028033708222210407
 0.004710901062935591 -- -- -- -- -- -- -- -- -- -- -- --]","[1.9427824020385742 1.8125275373458862 2.0133097171783447
 2.3672423362731934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.024438299238681793 0.04873401299118996 0.06996814161539078
 0.1138840913772583 -- -- -- -- -- -- -- -- -- -- -- --]","[0.25247833132743835 0.11902675777673721 0.05387958884239197 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.01981140673160553 0.01665898784995079 0.023779403418302536 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[2.0534934997558594 1.9969390630722046 2.3853065967559814 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.10170954465866089 0.24074289202690125 0.6475478410720825 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.148941770195961 0.06330180913209915 0.03786598518490791 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.010808158665895462 0.010513394139707088 0.010885514318943024 -- -- --
 -- -- -- -- -- -- -- -- -- --]","[1.9717997312545776 2.1925132274627686 2.204329490661621 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.10486704856157303 0.19968704879283905 0.3124726116657257 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,1.2946951,0.06270808
375316653866487565,5902342146371726592,0.5541412164997707,3.3825072e-05,,,1736.580603757588,4.7835874e-05,1736.6364367303784,0.00010735749,1736.51879215815,0.00028581332,,,19.106474,0.014110901,19.444752,0.037846815,18.58864,0.044901244,,,0.40344733,0.0467565,0.39660612,0.13752958,0.2988403,0.12006667,,,,,,,,,,,,,45,42,43,,19.114761,19.45248,18.592886,1,1,1,,1737.8296380595784,1737.8299528913267,1737.8300393630352,,1.8045941543863013,0.00011015338,,,[0.20172366499900818 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.02131173387169838 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[4.737202167510986 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]",[0.28200969099998474 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.19830311834812164 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.042424093931913376 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[4.110037326812744 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]",[0.5277983546257019 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.14942026138305664 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],[0.03517036512494087 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],"[5.442422866821289 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0]",[0.8734448552131653 -- -- -- -- -- -- -- -- -- -- -- -- -- -- --],,,,,RRab,0.5012327,0.18656832
375316653866487565,5902375922011339008,0.5684686735584941,1.7941791e-06,,,1703.2504775042755,2.5373524e-06,1703.2689955555354,2.6031139e-05,1703.267409678367,1.8063774e-05,,,16.551622,0.002613117,16.874008,0.06523774,15.973087,0.010435943,,,0.6936184,0.011918427,0.71399415,0.1333017,0.5105794,0.040887956,,,-0.59393126,0.23359124,0.5338282,0.021499913,0.33520323,0.03072271,4.2313347,0.04890774,2.4869158,0.06475801,48,46,46,,16.568384,16.891888,15.981988,4,2,3,,1704.7080311832797,1704.708373931409,1704.7084614638857,,1.7591118851637169,5.552042e-06,,,"[0.2278427928686142 0.12162891030311584 0.0763736367225647
 0.04728396609425545 -- -- -- -- -- -- -- -- -- -- -- --]","[0.003095752326771617 0.004320383071899414 0.006585322320461273
 0.003796560922637582 -- -- -- -- -- -- -- -- -- -- -- --]","[5.950982570648193 3.566929578781128 1.4903079271316528 5.911931991577148
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.022542739287018776 0.042750097811222076 0.06594307720661163
 0.12539517879486084 -- -- -- -- -- -- -- -- -- -- -- --]","[0.1613364964723587 0.24238614737987518 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[0.06920502334833145 0.11349381506443024 -- -- -- -- -- -- -- -- -- -- --
 -- -- --]","[5.522840976715088 3.8225150108337402 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0]","[0.5300901532173157 0.3610686659812927 -- -- -- -- -- -- -- -- -- -- -- --
 -- --]","[0.1699078530073166 0.07454105466604233 0.09025570005178452 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.02681410312652588 0.015918880701065063 0.023163625970482826 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[5.746006488800049 3.1148719787597656 1.4179996252059937 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.12637636065483093 0.4322129487991333 0.34031274914741516 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,0.76794297,0.06420061
375316653866487565,5902378430272347264,0.4861932558734533,4.081795e-06,,,1703.589366813818,5.7725297e-06,1703.5882139236098,1.32914665e-05,1703.5907267539005,1.1347379e-05,,,16.512932,0.015672134,16.849697,0.016192732,16.013014,0.011698267,,,1.1199101,0.057002172,1.3573449,0.114187635,0.87851214,0.061381865,,,-1.6887532,0.60908735,0.5282147,0.041093398,0.42098835,0.06045633,3.6294036,0.19366367,1.5259777,0.27814502,46,43,43,,16.559273,16.92357,16.041033,4,3,3,,1704.708097495583,1704.708412283623,1704.7084989456064,,2.0567952926526827,1.7267652e-05,,,"[0.35032233595848083 0.18504539132118225 0.14748162031173706
 0.1065821424126625 -- -- -- -- -- -- -- -- -- -- -- --]","[0.02044750191271305 0.01881682127714157 0.01909438520669937
 0.02159908041357994 -- -- -- -- -- -- -- -- -- -- -- --]","[4.555410861968994 0.17385506629943848 2.625840187072754 5.137148857116699
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.06331963837146759 0.1946164071559906 0.20413826406002045
 0.29767942428588867 -- -- -- -- -- -- -- -- -- -- -- --]","[0.47114109992980957 0.24874088168144226 0.15633876621723175 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[0.02053202874958515 0.03037506341934204 0.0229368694126606 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[4.529588222503662 0.5967803597450256 3.2106997966766357 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.10847389698028564 0.23991355299949646 0.3705971837043762 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.29298511147499084 0.16165746748447418 0.1058734655380249 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.012693986296653748 0.01723357103765011 0.014425973407924175 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[4.417071342468262 0.5543655157089233 3.121849298477173 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.10181006789207458 0.1633855253458023 0.3305322825908661 -- -- -- -- --
 -- -- -- -- -- -- -- --]",,,,,RRab,0.6030189,0.08544212
375316653866487565,5902412446405384448,0.6830909254816172,1.3567273e-05,,,1702.788725235512,1.918702e-05,,,,,,,19.444914,0.014982289,,,,,,,0.690425,0.052907135,,,,,,,-0.30877227,0.703573,0.5266968,0.16263273,0.38677186,0.090857945,4.4798203,0.21674818,2.9504445,0.46436197,43,11,11,,19.460863,,,3,20,20,,1704.7819845560673,,,,1.4639339547585766,2.9076058e-05,,,"[0.22943951189517975 0.12084504961967468 0.0887407436966896 -- -- -- -- --
 -- -- -- -- -- -- -- --]","[0.021696893498301506 0.027274269610643387 0.02088082954287529 -- -- -- --
 -- -- -- -- -- -- -- -- --]","[1.8966809511184692 1.9899970293045044 2.357301950454712 0.0 0.0 0.0 0.0
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.13286346197128296 0.12419352680444717 0.23554013669490814 -- -- -- --
 -- -- -- -- -- -- -- -- --]",,,,,,,,,,,,,RRab,,
375316653866487565,5902437838253572992,0.6036905937437328,1.7772943e-05,,,1703.4381979628859,2.5134737e-05,1703.4342886148975,2.9334708e-05,1703.4422336830235,2.5193342e-05,,,14.207447,0.010403373,14.685312,0.014708785,13.543493,0.013394125,,,0.6328759,0.053556334,0.79417896,0.06959686,0.5759137,0.08379391,,,-1.2330661,0.43638,0.4736811,0.058033373,0.3233177,0.06267613,4.0698056,0.13129611,2.2157025,0.18451606,43,42,40,,14.222532,14.71036,13.554286,4,4,4,,1704.9582908779325,1704.9586053816233,1704.9586935585544,,1.6564776896697861,4.8767502e-05,,,"[0.22260373830795288 0.10544317960739136 0.07197172939777374
 0.03684048354625702 -- -- -- -- -- -- -- -- -- -- -- --]","[0.008119645528495312 0.012616472318768501 0.01599917933344841
 0.011793609708547592 -- -- -- -- -- -- -- -- -- -- -- --]","[5.762007236480713 3.0274498462677 0.6521686315536499 4.744201183319092
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.11608505994081497 0.23635296523571014 0.3885793089866638
 0.4936606287956238 -- -- -- -- -- -- -- -- -- -- -- --]","[0.28155988454818726 0.1345643699169159 0.08925273269414902
 0.047333311289548874 -- -- -- -- -- -- -- -- -- -- -- --]","[0.012854380533099174 0.01812923327088356 0.014537949115037918
 0.015797264873981476 -- -- -- -- -- -- -- -- -- -- -- --]","[5.862908840179443 3.124969959259033 0.7572914361953735 4.880285739898682
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.16275367140769958 0.24659021198749542 0.5227397084236145
 0.5558239221572876 -- -- -- -- -- -- -- -- -- -- -- --]","[0.1854621022939682 0.0973653718829155 0.06833679974079132
 0.03884631767868996 -- -- -- -- -- -- -- -- -- -- -- --]","[0.0151069276034832 0.017635731026530266 0.015242000110447407
 0.011118396185338497 -- -- -- -- -- -- -- -- -- -- -- --]","[5.581411361694336 2.9627091884613037 0.49554941058158875
 4.503103733062744 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]","[0.13688747584819794 0.2616734504699707 0.45178917050361633
 0.6059777140617371 -- -- -- -- -- -- -- -- -- -- -- --]",,,,,RRab,1.0695277,0.086334415
