SOURCE_ID,best_classification,int_average_g,num_clean_epochs_g,ra_column,dec_column,b_column,parallax,distance_pc,period,g_mag,uwe,gbp_minus_grp,excess_ratio,flux,flux_err
4651862864841172608,RRab,19.152126,36,81.81450635958447,-70.73209179868248,-32.405249288265296,2.4260559315240293,412.19165106874016,0.5798683259203258,19.27515,2.0100822,0.38542366,1.2080603880526108,367.18621836627983,5.5911913
4652142999800969728,RRab,19.304226,36,78.95373896842759,-69.96246566280819,-33.50122490428449,1.6222570936112604,616.4251054522613,0.5575497091782534,19.329533,1.3166138,0.7683029,0.849058844985812,349.2480986833534,3.8135512
4652488727438230144,RRab,13.304063,34,70.12580649033954,-73.43822924630992,-35.04680694513713,0.29452024816461836,3395.35229320146,0.5371287326541329,13.358877,1.5906737,0.6741524,0.9259719568965302,85387.83152588036,1417.7535
4654527355136059136,RRab,18.969717,37,74.3347580744616,-71.5583412334317,-34.542144964228704,1.192295540878141,838.7182252342293,0.6441366488588465,18.988182,1.4600992,0.49463654,1.0924561811453974,478.27084925314864,6.936916
4654566976225021312,RRab,13.254715,32,72.87368105294655,-71.62677928490994,-34.9557513028626,0.2851814590107156,3506.539322258062,0.6888948372564523,13.331816,1.1302403,0.7605934,0.8551088573128488,87542.7850480724,946.0443
4654699433004977920,RRab,19.498472,36,73.25966067452313,-71.00418624335255,-35.04652054776616,8.071455328097471,123.89339460492445,0.5135721592999917,19.629314,3.2228713,0.4912529,1.0958650431411598,264.98484149601364,5.8841286
4657061596345046400,RRab,19.486917,34,85.06539216829958,-70.89731672021588,-31.324363831588748,5.036786003752072,198.5393064654854,0.46128519346164365,19.484627,2.13783,,,302.75829447047084,7.951038
4657152202971640960,RRab,19.948526,19,85.8080303592589,-70.6345326313306,-31.11260187187254,5.801694851193105,172.36342580036805,0.5352952951601023,20.067287,1.3960168,,,177.02373918728452,4.272006
4657874994391544064,RRab,19.217583,38,82.38572529929176,-70.45394165784222,-32.2663724709375,1.4735389369292369,678.6383277281682,0.6300957005925811,19.200422,1.2388809,,,393.3487403360408,3.7128992
4657938010177504512,RRab,19.213835,30,80.43119407600511,-70.18923468838271,-32.96163006141218,3.782297777614,264.38954804632897,0.6074298714174329,19.25131,2.0808253,0.90114784,0.7512762308914606,375.33795379438766,2.5123932
4657943301625136768,RRab,19.639153,26,80.30185187238145,-70.07954147065567,-33.02633573069572,2.4241355327204115,412.51818906254834,0.49142260031444257,19.683855,1.3274614,0.4676056,1.1199961426520122,252.002487336284,5.3612695
4658012051209225984,RRab,18.945814,27,81.90342504652182,-69.79152678866589,-32.53868406390396,2.2400915490608058,446.4103265865478,0.7537059247716418,18.935738,1.8905977,0.5135441,1.073596270941607,501.9397358438366,6.5302744
4658048266412380288,RRab,19.242418,33,82.3241822609254,-69.36958691558688,-32.46203610681037,1.5453037460475805,647.1219671586881,0.5651730862028925,19.322914,1.2616185,0.71932983,0.8882325478384258,351.3829878360414,4.646814
4658145092114070144,RRab,19.032654,23,79.68425648450537,-69.75499213529687,-33.299298795013634,1.3721307769727418,728.7935062620242,0.7323468263862094,19.073902,1.1506948,0.6143017,0.9784493532948249,441.9627173190527,7.310789
4658204847892843392,RRab,19.088223,35,78.19897731977993,-69.62094092218875,-33.831659890368506,1.7815638821107735,561.3045987524248,0.5877377714410681,19.216301,2.1594427,0.573082,1.0163085224701423,387.63778679540695,5.3622866
4658205225849604608,RRab,19.269691,34,78.10544752310179,-69.57993276829684,-33.87276755543374,1.524705048717569,655.864556125856,0.449517253649435,19.29519,1.5767994,0.51114655,1.07597067872313,360.47108306018356,8.223516
4658210826548170880,RRab,19.269655,33,78.64634037554914,-69.49337088411683,-33.707860997233915,2.0276039308573965,493.1929677099896,0.4868638439499862,19.321823,1.3139915,0.5916195,0.9991040634313847,351.73653482791053,4.7314315
4658354244081703936,RRab,20.351366,28,78.71280892237513,-68.71777799347758,-33.85074687322311,3.9615771983678596,252.42471619939468,0.6704583103478495,20.363766,1.3653479,0.49647522,1.0906071093310465,134.72268612783282,1.2698011
4658676675807854592,RRab,19.11045,40,81.56833453385416,-67.61802658991448,-33.00319228500429,2.0408782425054905,489.98513442543583,0.5785428322777784,19.177877,2.6805365,0.68333244,0.9181755456869533,401.6018267508441,3.5586357
4661420816313799168,RRab,20.17266,30,77.01944993831829,-68.00710177742343,-34.615827397868344,5.041121537045641,198.36855601502754,0.5173398834242248,20.253275,1.7248468,,,149.15467887887823,1.5017433
4662161543577035136,RRab,12.42655,81,73.61060268956102,-66.43693767140822,-36.28482702973358,0.4855953243342922,2059.3279010066885,0.6088523083174072,12.470976,1.1788045,0.6675892,0.9315867142423115,193444.58350942787,1004.54425
4672117758766686720,RRd,12.73225,58,52.08425703145396,-64.97715278460652,-44.813974174522826,0.46814146876789015,2136.1064266148387,0.47662287597775327,12.726682,2.298191,0.5733614,1.0160480658378885,152853.01801801275,756.2811
4672142016741937152,RRab,11.685073,55,51.3341448612881,-65.05507402805344,-45.01579893650833,0.6275352196980162,1593.5360575956552,0.4919801990944291,11.776114,1.3843907,0.60680676,0.9852257916985284,366860.4434567317,3278.0146
