solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 3294512530493637888,3294512530493637888,421118449,2016.0,72.87134250361615,0.022863477,10.544949023657098,0.01215946,21.919804218819035,0.027477603,797.73346,423.56848,125.96452778905817,0.03431052,-404.4047408472557,0.027915902,0.34263983,0.1840001,0.020254606,-0.015994288,0.046908632,0.04698567,0.16765271,-0.051913586,-0.123667866,0.45614988,505,0,502,3,4.4133563,692.40955,0.09689512,3.679582,31,False,1.2383608,,,,,,,,57,18,0.05282032,60,17,0,0.020603605,154.2238,0,0,1.1424987,0.07758482,0.63185555,0.18014559,0.2758891,121.53491,-16.422977,24.655952,-31.174757,False,488,29728.263141645653,13.457328,2209.0762,14.504443,56,4296.324059420155,11.936403,359.93457,16.2558,52,40062.92674334895,35.40002,1131.7205,13.241039,1.4921575,0,3,0,2,0,3.014761,1.7513571,1.2634039,-1.8944113,2.4625802,2,28,5,15,13.735286,,,913.558,,3400.0,4.5,0.5,101,,,,12.679684,0.020707343,25,,NOT_AVAILABLE,188.49416056211868,-20.724436911346917,72.78979178206126,-11.876838202690752,False,False,0,True,True,False,False,False,False,True,False,1.160294e-13,5.7956103e-13,0.99861324,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 869598317570008448,869598317570008448,1594076297,2016.0,109.11996374070205,0.023157462,23.700343739721696,0.020297302,21.923322254705337,0.027623482,793.6481,1099.5405,935.9282950909993,0.029862562,-577.0853392479524,0.023904646,0.1424266,-0.1302302,-0.10522072,0.03822886,-0.45441183,-0.061723422,-0.15081103,0.2516004,0.17155832,-0.016917683,199,0,196,3,2.7813714,242.33449,0.063199945,1.1010647,31,False,1.3046391,,,,,,,,23,15,0.04181534,23,7,0,0.001537958,172.97685,0,0,1.1438054,0.3284634,0.22991496,0.5466564,0.8601659,-77.46471,-5.6643796,-21.941345,-36.854465,False,197,29047.9374769918,15.765414,1842.5103,14.529578,22,6825.21377142716,23.56358,289.65097,15.753252,23,33582.23356088243,39.969467,840.1972,13.432622,1.3910608,0,2,0,1,0,2.32063,1.2236738,1.0969563,82.560776,3.721001,2,9,1,8,6.672905,,,947.13446,,3400.0,4.5,-0.75,101,,,,12.987312,0.054562338,8,,NOT_AVAILABLE,193.9997004384708,15.792298828129512,107.45839910096649,1.4124352849905117,False,False,0,True,True,False,False,False,True,True,False,1.7308995e-13,8.6457566e-13,0.99296397,3289.3792,3220.8223,3323.4949,4.896,4.6691,5.0481,-0.7681,-1.0429,-0.6215,45.7709,44.6861,46.2694,0.0092,0.003,0.0286,0.0061,0.002,0.0189,0.0036,0.0012,0.0112,PHOENIX
1636148068921376768,Gaia DR3 3312613000147191680,3312613000147191680,95184194,2016.0,67.93658293586253,0.018931303,15.630149907181586,0.00984147,21.928109289904448,0.021251561,1031.8352,109.68564,104.99937028732845,0.023308018,-31.718638053931382,0.015581603,0.20782867,0.18572347,-0.1433129,0.20261903,0.017916188,0.06454978,0.26543534,0.20615782,0.1432876,0.017120441,360,0,360,0,6.8816814,549.6296,0.07544066,4.1061068,31,False,1.2654679,,,,,,,,42,19,0.032545894,44,14,0,0.031061161,167.8281,0,0,1.2680652,0.2776335,0.5718508,0.29633144,0.12444332,171.8205,-11.255903,51.46785,-42.84924,False,326,79475.88464096711,53.34989,1489.7103,13.436778,33,14646.109763828987,79.635574,183.91415,14.924236,34,102411.84898743404,211.09035,485.15646,12.22202,1.4728739,6,2,2,2,0,2.7022161,1.4874582,1.2147579,40.46022,1.5415019,1,13,4,10,23.127222,2.7999945,0.009846735,915.4909,16.326225,3400.0,1.5,-1.0,111,,,,11.6114235,0.024256896,9,22.493595,NOT_AVAILABLE,181.04826700065612,-21.579992992906863,68.66237225265718,-6.189717944276621,False,False,0,True,True,True,False,False,False,True,False,1.0202512e-11,5.0961034e-11,1.0000273e-06,3070.4915,3069.3657,3071.6428,4.211,4.2074,4.2149,-0.6056,-0.6094,-0.6017,45.6902,45.6456,45.7344,1e-04,0.0,0.0003,1e-04,0.0,0.0002,0.0,0.0,0.0002,PHOENIX
1636148068921376768,Gaia DR3 3441494725201915264,3441494725201915264,871265671,2016.0,86.73169417968832,0.1308385,27.125097283335435,0.1050325,21.93375285715792,0.15284483,143.5034,124.29165,30.78002135207267,0.14754164,-120.42011785085137,0.10027887,-0.35914227,0.24315657,-0.2611647,0.28728986,-0.4782486,0.15782548,-0.824847,0.04143223,0.48934406,-0.25484297,327,0,327,0,35.521645,3042.625,0.8638168,95.458496,31,False,1.209845,,,,,,,,38,18,0.22020285,40,29,0,0.024052462,166.96028,3,0,2.6864026,0.4153719,0.64005136,0.32117665,0.263201,-8.766138,8.736187,-3.1520126,22.056059,False,324,10204.495946208785,7.0008206,1457.6143,15.665388,34,1100.7357833971935,12.067085,91.21803,17.734335,36,14860.17403134043,21.625807,687.15,14.317836,1.5641056,0,1,1,0,0,3.4164991,2.0689468,1.3475523,-43.75373,6.4479036,2,12,1,9,4.8159914,,,796.9572,,3200.0,4.5,0.0,101,,,,13.644022,0.08938624,20,,NOT_AVAILABLE,181.69709447667537,-0.6950959990173834,87.08536407817847,3.718877323503819,False,False,0,True,False,False,False,False,False,True,False,1.020883e-13,5.099259e-13,0.99999344,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3401581628479508736,3401581628479508736,1754879979,2016.0,80.51008533719042,0.017031116,19.54544414948473,0.011027943,21.935504196489475,0.019144196,1145.8044,111.83225,106.92020945272823,0.022783644,-32.779884894428925,0.015389904,0.016925713,0.0824788,0.0026628706,0.2122818,-0.12009244,0.27592936,-0.49656844,-0.0011348452,0.303671,-0.14010713,353,353,353,0,4.715986,1047.0543,0.115668125,20.16865,31,True,1.3467957,,,,,,,,40,19,0.031977113,41,23,0,0.0050064945,171.7006,1,0,1.1829703,,,,,,,,,False,347,375019.79364009073,117.705284,3186.0913,11.752232,39,109500.84267168613,105.68998,1036.057,12.739999,36,392043.51506745076,185.05104,2118.5696,10.76456,1.337381,0,0,0,0,0,1.9754391,0.9877672,0.98767185,24.757385,0.43352035,1,21,8,16,63.17514,0.8596318,0.16867805,916.3182,6.5202675,3900.0,5.0,0.0,440,,,,10.313583,0.009258532,13,66.460686,NOT_AVAILABLE,185.04907531791076,-9.576759563596354,81.04375259245664,-3.5992784236001043,False,False,0,True,True,True,False,False,False,True,False,1.7308995e-13,8.6457566e-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 176069817774935680,176069817774935680,20528671,2016.0,64.72717242240945,0.11417583,34.47643221515074,0.09451384,21.935667734757686,0.1385621,158.3093,117.19048,-98.12561885976592,0.15623039,-64.07005926964663,0.13820502,0.3081943,0.0015399455,-0.13490008,-0.043519657,-0.38504392,-0.12472825,-0.29751125,0.1978538,0.25545138,0.3490873,200,0,199,1,50.050446,14747.357,0.864327,436.19562,95,False,,1.3297013,0.027851844,0.08762894,-0.06339136,0.032075465,-0.09771947,0.09166303,23,15,0.24203677,27,11,0,0.013795229,13.549021,2,8,4.42961,0.1885081,0.3948816,0.30555108,0.49321213,-108.23841,-21.216175,-40.375328,39.608944,False,181,77578.88353369395,88.06321,880.94543,13.463008,17,20470.09325798985,1165.7501,17.55959,14.560742,17,136681.3972182983,6067.5312,22.52669,11.908622,2.0256994,4,13,3,14,0,2.6521206,1.0977345,1.5543861,-19.697931,1.582425,2,9,9,8,16.726357,,,872.0469,,3500.0,3.0,-1.5,333,,,,,,,,NOT_AVAILABLE,164.31644690664774,-11.239384182222636,68.83716305087134,12.875388658354002,False,False,0,False,False,False,False,False,False,True,False,1.0765377e-13,5.377252e-13,0.99944246,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 865465498175616768,865465498175616768,1230569057,2016.0,114.24677755701642,0.090820275,21.747162941854313,0.07675553,21.937538567476533,0.09524788,230.3205,118.97202,-111.70590211045274,0.11129408,-40.94060145235683,0.08842685,-0.26560333,-0.11307669,-0.16018313,0.40334007,-0.07077708,0.36184162,-0.250266,0.27306136,-0.08781158,-0.2199466,227,0,227,0,45.396175,4311.4326,0.7441329,142.20927,31,False,1.21846,,,,,,,,26,15,0.16641441,28,9,0,0.014880792,124.083015,0,0,3.8003254,0.1470854,0.24976608,0.3351309,0.8171501,-76.98341,21.907225,-16.971283,-35.30048,False,241,25230.398917803166,27.375626,921.6373,14.682556,26,3041.1473764280363,31.305975,97.142715,16.630949,25,36296.50798653551,51.778362,700.9976,13.348233,1.5591372,0,1,0,0,0,3.2827158,1.9483929,1.3343229,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,197.80580329874135,19.399940761636884,112.42300214052298,0.17553897917412845,False,False,0,True,True,False,False,False,False,True,False,1.02229064e-13,5.1062903e-13,0.9999795,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3367112974037883904,3367112974037883904,562875748,2016.0,108.33941734199304,0.027301831,21.567983909364088,0.025689254,21.9379155169931,0.032978937,665.2099,182.68196,-122.24677077359368,0.03369682,-135.7513449851342,0.027611062,-0.28110358,0.2305775,-0.08172143,0.090956025,-0.4562978,-0.02794353,-0.1786214,0.23459189,0.009227673,-0.1867836,235,0,235,0,0.0030118758,261.1238,0.031224666,0.15905571,31,False,1.7230344,,,,,,,,27,16,0.048349794,27,8,0,0.10306415,10.632182,0,0,0.99869144,0.32874304,0.23927936,0.47970575,0.87014955,-48.36444,24.211609,-27.184086,-37.196102,False,222,14443.921016025119,10.817174,1335.2767,15.288154,25,10021.78342718156,22.76787,440.1722,15.33618,26,6454.797147206525,15.316402,421.43036,15.223189,1.1407276,0,0,0,0,0,0.11299038,0.048026085,0.064964294,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,195.72593600644478,14.280094189332686,107.01625992941244,-0.7944692132115699,False,False,0,True,False,False,False,False,False,False,False,5.0943055e-10,2.5445799e-09,4.9933235e-05,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3416593192013810432,3416593192013810432,884064238,2016.0,83.37684573019293,0.012630215,23.990800540271522,0.009460381,21.938063330855012,0.014118194,1553.886,140.40434,121.76020658283645,0.016103504,-69.91301379736592,0.0110044805,0.10930535,0.11966179,0.02812978,0.17141783,-0.25079167,0.16489042,-0.37284556,0.10716006,0.26786327,0.06759242,304,304,299,5,-2.9128509,484.80737,0.06477758,5.663589,31,True,1.4054928,,,,,,,,35,17,0.022393342,35,17,0,0.036842454,167.4117,0,0,0.8812269,,,,,,,,,False,295,807738.5567481429,178.22176,4532.211,10.919189,34,296120.2969172573,186.22377,1590.1316,11.659872,34,734988.6176485782,292.3036,2514.47,10.082194,1.2765379,0,0,0,0,0,1.5776777,0.7406826,0.8369951,-66.732254,0.23814102,1,16,4,12,79.28681,-1.2819372,0.83492064,917.82336,1.9480743,4000.0,5.0,-0.5,222,7.82972,4.154512,9,9.748409,0.009060437,10,,NOT_AVAILABLE,182.75608039424662,-4.921368783504507,83.95082570404556,0.6904887025555699,False,False,0,True,True,False,False,False,False,True,False,1.0615666e-13,5.3024723e-13,0.9995907,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3451390059269265408,3451390059269265408,7105516,2016.0,88.37170067032864,0.01734986,33.5451911272482,0.014213783,21.939667110344615,0.019048536,1151.777,148.1897,-27.189770712141236,0.022399899,-145.67396249127523,0.014499351,-0.18067378,-0.09582158,-0.25012827,0.11151103,-0.10154309,0.10735924,-0.6595962,0.19259772,0.15851764,-0.17174955,285,9,283,2,8.300518,494.235,0.08848597,6.410714,31,False,1.2770891,,,,,,,,33,17,0.031959612,35,20,0,0.030961163,9.109439,0,0,1.3705972,,,,,,,,,False,299,92146.41537653738,37.56795,2452.7932,13.276171,34,18083.592940761264,29.087788,621.6902,14.695331,34,114395.92453613307,120.557495,948.891,12.10187,1.4377067,0,0,0,0,0,2.593461,1.4191599,1.1743011,-60.975056,1.4292108,1,11,1,9,18.76751,-0.064708084,0.5912257,967.89044,12.975616,3500.0,4.5,0.25,101,,,,11.519221,0.022335244,10,20.62836,NOT_AVAILABLE,176.9041928100166,3.807542315049925,88.6215385172844,10.11370130589113,False,False,0,True,True,True,False,False,False,True,False,1.7308995e-13,8.6457566e-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3406417903390509056,3406417903390509056,815996919,2016.0,73.09168071718106,0.043776598,17.174054883750856,0.019023636,21.940221992612432,0.044422638,493.89734,93.981,87.45237417752612,0.05387378,-34.41671792561823,0.035003167,-0.20739661,0.108075164,-0.35873652,0.38766187,0.09558258,0.30356687,-0.2607768,0.31048954,0.09296086,-0.15300058,406,0,404,2,0.18953075,497.83142,0.08467639,1.0606482,31,False,1.2166004,,,,,,,,46,17,0.078496456,46,12,0,0.024593916,167.1894,0,0,1.0058796,0.41081926,0.621852,0.25259182,0.18936396,-9.244782,1.45456,-7.922284,19.040956,False,398,10243.923839059384,5.461552,1875.6433,15.6612015,42,1183.8664146086278,8.757939,135.17636,17.655285,41,14554.517248894535,19.197676,758.1395,14.340401,1.5363628,0,3,0,0,0,3.3148842,1.9940834,1.3208008,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.9180795593753,-16.709785532571523,73.79501631650838,-5.319094027080714,False,False,0,True,False,False,False,False,True,True,False,1.022076e-13,5.1052185e-13,0.9999817,3001.64,3000.92,3002.1936,5.0617,5.0534,5.0631,-0.113,-0.1176,-0.0927,46.3125,46.1516,47.0694,0.0005,0.0,0.0051,0.0003,0.0,0.0031,0.0002,0.0,0.0023,MARCS
1636148068921376768,Gaia DR3 3312613000147191808,3312613000147191808,1425416374,2016.0,67.9373303656096,0.02414087,15.629243097689292,0.013171829,21.9411429349474,0.0278443,787.9941,106.25577,103.60681970600949,0.030827016,-23.577862998495746,0.020381782,0.20778699,0.14281714,-0.07825032,0.10568186,-0.014273584,-0.0004278958,0.22758436,0.2593167,0.059278227,-0.028569987,358,358,347,11,9.772853,2099.199,0.17452487,52.87138,31,True,1.3544006,,,,,,,,41,19,0.043036055,43,13,0,0.03518378,167.76547,0,0,1.3949715,,,,,,,,,False,341,584512.9045718506,216.63945,2698.0908,11.270382,38,176342.13709952406,139.57806,1263.3943,12.222652,38,597380.2743601329,333.1758,1792.9882,10.307268,1.3237046,0,0,0,0,0,1.9153843,0.9522705,0.9631138,39.976845,0.34032512,1,15,5,10,74.46194,0.110946,0.34016746,915.4909,3.0099487,4000.0,5.0,0.0,440,8.660725,4.0511637,7,9.872379,0.006005153,8,,NOT_AVAILABLE,181.04951202560775,-21.579990223540452,68.66295095728492,-6.190722632783881,False,False,0,True,True,False,False,False,False,True,False,1.3750302e-13,6.868207e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 893506098404230912,893506098404230912,181049950,2016.0,112.08815030772463,0.019537246,33.753036247937224,0.018089553,21.94230491499061,0.02252497,974.1325,110.081726,-10.480091006088262,0.02494876,-109.58172006455801,0.021456623,-0.15022194,0.05457485,-0.100968495,0.046941396,-0.3462813,0.0017396929,-0.14642072,0.11003901,0.08507457,-0.13597174,201,201,201,0,3.2430987,812.7041,0.14980908,25.548424,31,True,1.2712872,,,,,,,,23,16,0.035365503,25,8,0,0.09379461,11.64643,0,0,1.1664041,,,,,,,,,False,209,282783.39358564076,333.53778,847.8302,12.058732,24,53180.81754321948,277.16434,191.87468,13.524155,23,355827.28783299983,1040.5635,341.95636,10.869798,1.4463654,0,0,0,0,0,2.654357,1.4654226,1.1889343,17.792904,5.339008,1,11,7,9,47.32017,14.297352,0.0,973.14856,45.26589,3400.0,4.5,0.25,101,,,,10.308646,0.0063841585,4,48.394733,NOT_AVAILABLE,185.07766315733426,21.840507924722825,108.62169174890751,11.730688130231709,False,False,0,True,True,True,False,False,True,True,False,1.0202512e-11,5.0961034e-11,1.0000273e-06,3177.316,3176.1108,3197.249,3.8936,3.893,3.9127,-0.5359,-0.5385,-0.5021,45.5139,45.4169,46.4374,0.1999,0.1965,0.2434,0.128,0.1258,0.1561,0.0828,0.0813,0.1008,PHOENIX
1636148068921376768,Gaia DR3 3409154244234736512,3409154244234736512,855762946,2016.0,76.30458097332765,0.018940931,21.671687601509742,0.011374785,21.942420147324874,0.020735009,1058.2306,95.55194,-29.611906893478416,0.024815688,-90.8477238745202,0.01663903,-0.09096346,0.057031572,-0.0345735,0.20331508,-0.15704373,0.13827333,-0.30026335,0.14577533,0.132213,-0.006381538,293,0,292,1,6.087867,425.90955,0.07409478,3.3344223,31,False,1.2831119,,,,,,,,33,16,0.034421258,33,13,0,0.012039202,73.28955,0,0,1.2633222,0.08029305,0.5024054,0.1695647,0.30289346,-73.54297,1.9809155,-36.44318,39.428387,False,289,62146.26512314662,26.54071,2341.545,13.703829,33,12622.308314272475,26.486633,476.5539,15.085695,30,75755.51797644509,45.337048,1670.9407,12.54936,1.422094,0,2,0,0,0,2.536335,1.3818665,1.1544685,-13.174578,5.2351103,1,11,2,9,11.995256,2.6664872,0.03976498,917.145,11.441101,3300.0,4.0,-0.75,111,,,,11.979295,0.041313946,9,,NOT_AVAILABLE,180.9982948135608,-11.6165539970444,77.28683456314788,-1.1652067726980442,False,False,0,True,True,False,False,False,False,True,False,1.0202512e-11,5.0961034e-11,1.0000273e-06,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3309420014084185600,3309420014084185600,232836661,2016.0,68.4696324759209,0.034176428,14.850761740625991,0.019366669,21.94460899596352,0.038933992,563.6362,105.01161,101.81615258036001,0.04984362,-25.70815437780425,0.032886323,0.1376955,0.10276301,0.21681152,-0.022525422,-0.0225647,-0.11837386,0.34930226,0.12730631,0.22551496,-0.27700806,367,0,365,2,3.5352836,513.8479,0.14063022,3.7466304,31,False,1.2335501,,,,,,,,42,18,0.07128513,43,12,0,0.022000546,162.53831,0,0,1.1336387,0.33227912,0.5479234,0.2661694,0.1339629,-174.79556,-8.821467,57.11947,42.115673,False,344,15730.404327314716,9.611337,1636.651,15.195518,34,2127.2107652815957,35.467754,59.975906,17.019016,33,21950.581966801623,33.654648,652.23035,13.89428,1.5306531,0,0,0,0,0,3.1247358,1.8234987,1.3012371,35.684227,2.5065265,2,17,4,11,8.474322,,,833.13837,,3300.0,2.0,-1.0,111,,,,12.959825,0.14298767,13,,NOT_AVAILABLE,182.04942188600887,-21.655364590458493,69.05770053881598,-7.036913043055449,False,False,0,True,False,False,False,False,False,True,False,1.0366049e-13,5.177789e-13,0.9998378,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 47319961098840192,47319961098840192,1723964093,2016.0,64.53807309193438,0.026482355,17.416130138912035,0.01852582,21.944709122364497,0.031130394,704.9287,117.063255,113.6904264767072,0.0342012,-27.897896176874692,0.026363729,0.22044684,0.14673837,-0.0713407,0.03146134,-0.26449302,-0.018510057,0.21178478,0.15851216,-0.110119835,0.17755158,315,0,315,0,5.8550653,505.3429,0.13418387,5.0936527,31,False,1.2400217,,,,,,,,36,16,0.04837246,38,11,0,0.014780465,133.25278,0,0,1.2429767,0.18610252,0.444862,0.2346821,0.39482638,-67.90495,-17.254742,-41.137554,39.802326,False,330,24765.120049689805,11.70761,2115.301,14.702765,36,3612.536168678424,18.242708,198.0263,16.444012,37,33240.08247731918,33.7592,984.6229,13.44374,1.4880856,0,3,0,0,0,3.0002718,1.7412462,1.2590256,47.539715,3.2359679,2,13,2,12,8.637355,,,916.06744,,3400.0,4.5,0.25,101,,,,12.872621,0.06911797,13,,NOT_AVAILABLE,177.32011513849645,-22.959313019318902,65.7225428688001,-3.902908186566467,False,False,0,True,True,False,False,False,False,True,False,1.3750302e-13,6.868207e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 38329666836450304,38329666836450304,1780191007,2016.0,59.560442195261466,0.039668288,12.62796900981299,0.029410884,21.947755212691174,0.044486865,493.3536,130.28487,129.70709549745908,0.054735366,-12.256301508950882,0.03928214,0.09150189,-0.09385172,0.14304602,0.11911264,-0.23464385,0.20968634,0.67245144,-0.086574204,-0.3616562,0.26554525,275,0,274,1,5.0757337,491.50534,0.19747783,7.5764174,31,False,1.2232947,,,,,,,,31,15,0.07945835,43,6,0,0.031341936,167.82677,0,0,1.2253011,0.29347363,0.5290956,0.23971188,0.3847501,-14.284198,0.54225546,-10.171753,22.944897,False,343,17434.06588940585,8.841557,1971.8322,15.08387,37,2196.289800516397,10.608969,207.02199,16.984318,37,24293.425772007187,26.84734,904.87274,13.784174,1.5194227,0,2,0,0,0,3.2001438,1.9004478,1.299696,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,177.79961763300648,-29.729629338113188,60.074215647230744,-7.7050553367427375,False,False,0,False,False,False,False,False,True,True,False,1.02736226e-13,5.1316227e-13,0.9999293,3046.6736,3043.0647,3048.8538,4.9824,4.9311,5.0008,0.0381,0.0133,0.0497,45.5675,45.1938,49.24,0.0024,0.0002,0.0236,0.0014,1e-04,0.0142,0.001,1e-04,0.0105,MARCS
1636148068921376768,Gaia DR3 3410856112139584000,3410856112139584000,384596826,2016.0,68.8069633740276,0.12673748,20.13348182757384,0.07584074,21.948697104502962,0.1420797,154.4816,109.762665,101.47918225572907,0.17031609,-41.83082929293606,0.1233603,0.42884764,0.008691777,-0.023303742,0.19111043,-0.057108715,0.08971931,0.3895014,0.21451654,-0.04596194,0.23869714,412,0,409,3,1.7048619,627.30444,0.63027483,6.58827,31,False,1.1600002,,,,,,,,48,18,0.2431644,49,11,0,0.03169774,168.69987,0,0,1.0597311,0.2041445,0.60940135,0.20751987,0.29122838,-174.14345,-16.98505,53.53758,-34.700207,False,408,1507.353231517907,1.9168898,786.35364,17.741829,37,83.59294788149792,6.47971,12.900723,20.533117,36,2502.844640290764,12.96746,193.00963,16.25181,1.7158803,0,3,0,2,0,4.281307,2.7912884,1.4900188,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,177.86379672155243,-18.116192445285698,70.14757837107148,-1.8570796033025432,False,False,0,True,False,False,False,False,False,True,False,1.0203345e-13,5.09652e-13,0.9999989,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3411010013703308672,3411010013703308672,189082408,2016.0,69.7914346658691,0.025663799,20.20133053231305,0.015983017,21.951137851541432,0.027722681,791.8115,280.5102,114.05611574589071,0.036167298,-256.2755802094786,0.025402272,0.21910106,0.08395951,0.19815393,0.28136498,-0.21455944,0.24991718,0.27783874,-0.152576,0.123373635,0.0012682918,287,0,287,0,1.6323398,320.8604,0.0,0.0,31,False,1.2566572,,,,,,,,33,15,0.050629187,35,9,0,0.053809356,174.09564,0,0,1.0683068,0.17307106,0.46998298,0.2570522,0.2999802,-84.987175,-6.0359597,-35.59734,36.647694,False,283,23898.72345843896,14.209143,1681.9258,14.74143,32,3986.432605280354,12.489573,319.18088,16.337082,27,30850.29249378723,33.263504,927.45166,13.524747,1.4576814,0,3,0,0,0,2.812335,1.5956516,1.2166834,61.77893,3.8232632,2,12,2,10,8.751282,,,885.83765,,3400.0,4.0,-0.5,111,,,,12.930877,0.09088933,11,,NOT_AVAILABLE,178.41713174664775,-17.354075759154682,71.0725465550355,-1.9199138510507672,False,False,0,True,True,False,False,False,True,True,False,1.1961469e-13,5.974694e-13,0.9982583,3142.4937,3141.1274,3151.9443,4.6047,4.6013,4.6084,-0.9641,-0.9695,-0.9508,45.7588,45.6421,46.2925,0.1015,0.0999,0.1538,0.0639,0.0629,0.097,0.0429,0.0422,0.0649,MARCS
